PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-093-tx089.jpg 	 2798637 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-007-tx003.jpg 	 2864458 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-012-tx008.jpg 	 2838301 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-034-tx030.jpg 	 2581647 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-045-tx041.jpg 	 3086870 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-049-tx045.jpg 	 2951702 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-090-tx086.jpg 	 2973718 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-010-tx006.jpg 	 2722353 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-103-tx099.jpg 	 2870878 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-023-tx019.jpg 	 2832537 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-056-tx052.jpg 	 3260050 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-084-tx080.jpg 	 2794612 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-039-tx035.jpg 	 2567491 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-038-tx034.jpg 	 2519948 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-024-tx020.jpg 	 2797051 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-099-tx095.jpg 	 2709508 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-095-tx091.jpg 	 2655907 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-081-tx077.jpg 	 3139270 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-063-tx059.jpg 	 3221908 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-089-tx085.jpg 	 2951850 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-036-tx032.jpg 	 2678915 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-030-tx026.jpg 	 2757383 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-074-tx070.jpg 	 3321316 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-064-tx060.jpg 	 3184903 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-008-tx004.jpg 	 2825624 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-003-tx000.jpg 	 2931996 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-053-tx049.jpg 	 3197627 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//441-022/pcb-441-022_-083-tx079.jpg 	 3013569 	  	 
