PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0459/pgb-DS-0459xxxxx-039-tx034.jpg 	 3730034 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0459/pgb-DS-0459xxxxx-068-tx063.jpg 	 3309465 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0459/pgb-DS-0459xxxxx-013-tx008.jpg 	 3254829 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0459/pgb-DS-0459xxxxx-059-tx054.jpg 	 3353769 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0459/pgb-DS-0459xxxxx-023-tx018.jpg 	 3309940 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-065-tx060.jpg 	 3063075 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-007-ix000.jpg 	 2109465 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-045-tx040.jpg 	 2750610 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-057-tx052.jpg 	 3073526 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-075-tx070.jpg 	 2611292 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-055-tx050.jpg 	 3073261 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-009-tx004.jpg 	 2038339 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-006-tx003.jpg 	 2526201 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-000-fc000.jpg 	 5198446 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-042-tx037.jpg 	 3048479 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-008-ix001.jpg 	 2327322 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-053-tx048.jpg 	 3230916 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-078-im000.jpg 	 2664633 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-074-tx069.jpg 	 2894164 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-070-tx065.jpg 	 2853391 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-013-tx008.jpg 	 2582692 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-024-tx019.jpg 	 3027916 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-014-tx009.jpg 	 2918264 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-047-tx042.jpg 	 2950925 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-032-tx027.jpg 	 2782729 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-034-tx029.jpg 	 2927190 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-051-tx046.jpg 	 3147966 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-081-bc000.jpg 	 3631829 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-010-tx005.jpg 	 2385739 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-062-tx057.jpg 	 2995856 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-072-tx067.jpg 	 2650011 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-025-tx020.jpg 	 3083635 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-077-tx072.jpg 	 2835904 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-076-tx071.jpg 	 2805335 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-019-tx014.jpg 	 2960750 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-050-tx045.jpg 	 2885501 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-021-tx016.jpg 	 2779367 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-030-tx025.jpg 	 2804959 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-003-tx000.jpg 	 2484262 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-048-tx043.jpg 	 3003170 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-002-tp000.jpg 	 2279609 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-043-tx038.jpg 	 2853989 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-016-tx011.jpg 	 2783482 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-040-tx035.jpg 	 3023578 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-027-tx022.jpg 	 2992391 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-031-tx026.jpg 	 2926171 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-079-en001.jpg 	 2277036 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-035-tx030.jpg 	 2984083 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-023-tx018.jpg 	 3042699 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-073-tx068.jpg 	 2889530 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-001-en000.jpg 	 2441329 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-059-tx054.jpg 	 3002646 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-041-tx036.jpg 	 2946755 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-037-tx032.jpg 	 3033029 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-058-tx053.jpg 	 3036605 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-061-tx056.jpg 	 3067755 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-028-tx023.jpg 	 2825011 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-018-tx013.jpg 	 2782219 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-054-tx049.jpg 	 2909626 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-011-tx006.jpg 	 2927406 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-012-tx007.jpg 	 2763533 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-004-tx001.jpg 	 2871818 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-069-tx064.jpg 	 2365357 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-066-tx061.jpg 	 3060100 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-022-tx017.jpg 	 2972545 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-026-tx021.jpg 	 3057474 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-033-tx028.jpg 	 2925505 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-017-tx012.jpg 	 2846311 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-064-tx059.jpg 	 2847432 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-038-tx033.jpg 	 2988630 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-071-tx066.jpg 	 2575969 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-080-en002.jpg 	 2113771 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-020-tx015.jpg 	 2990139 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-015-tx010.jpg 	 2577795 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-063-tx058.jpg 	 3112820 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-068-tx063.jpg 	 2474132 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-060-tx055.jpg 	 3008974 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-039-tx034.jpg 	 2690100 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-067-tx062.jpg 	 2482248 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-029-tx024.jpg 	 3051671 	 4000000/10000 	 4000000/10000
/Volumes/PrangeAsset/assetstore2/GeneralBooks/Prange099-general//DS-0475/pgb-DS-0475xxxxx-046-tx041.jpg 	 3187850 	 4000000/10000 	 4000000/10000
